Lesson A,Lesson B,Support,Confidence,Lift
Krondorf Winemakers Barossa Shiraz,Agave Focus: Tequila,0.11462669997224535,0.7705223880597015,4.422448688457354
Krondorf Winemakers Eden Valley Chardonnay,Agave Focus: Tequila,0.11310019428254232,0.7821497120921306,4.489184249570603
Liqueurs in 80 Seconds,Agave Focus: Tequila,0.14210380238689982,0.8156113102349661,3.481809894285051
Matilda Bay Aussie Wheat Ale,Agave Focus: Tequila,0.10116569525395504,0.7767714437932871,4.458315431281901
Mezcal Explained (Updated),Agave Focus: Tequila,0.17422980849292258,1.0,4.87056437985806
Monsuta Okinawa Dry Premium Draft,Agave Focus: Tequila,0.10539827921176798,0.7504940711462451,4.3074952422778505
Monsuta Okinawa Supreme Premium Beer,Agave Focus: Tequila,0.10519011934499028,0.7538538040775733,4.326778583976896
Monte Alban Mezcal,Agave Focus: Tequila,0.10824313072439634,0.835117773019272,4.793196871666168
Mountain Goat Aussie Wheat Beer,Agave Focus: Tequila,0.10144324174299195,0.7768331562167906,4.458669632575223
Noble Fellows Baron Betsy Marlborough Pinot Gris,Agave Focus: Tequila,0.127879544823758,0.7339705296694544,3.643810979537091
Noble Fellows Mary Bo Peep Marlborough Sauvignon Blanc,Agave Focus: Tequila,0.12801831806827643,0.7347670250896057,3.622806146285117
Noble Fellows Von Rockhop Marlborough Gruner Veltliner,Agave Focus: Tequila,0.1276713849569803,0.7327757865392274,3.656774458311408
North American Whisk(e)y Explained,Agave Focus: Tequila,0.15764640577296699,0.9048187972919156,4.893151409595155
Oakridge Over The Shoulder Chardonnay (update),Agave Focus: Tequila,0.10609214543436025,0.8382675438596491,4.811275126286445
Oakridge Over the Shoulder Cabernet Merlot,Agave Focus: Tequila,0.10609214543436025,0.8373493975903614,4.806005383541334
Oakridge Over the Shoulder Pinot Noir,Agave Focus: Tequila,0.10616153205661949,0.8356089568541781,4.796016043879894
Old Fat Unicorn Grenache Shiraz Mataro,Agave Focus: Tequila,0.12642242575631418,0.7256073277578653,3.7861885617836184
Old Fat Unicorn Montepulciano,Agave Focus: Tequila,0.1262142658895365,0.7244125846276384,3.800594892483991
Old Fat Unicorn Pinot Gris,Agave Focus: Tequila,0.1257285595337219,0.7216248506571086,3.8404938506906388
Old Fat Unicorn Rosé,Agave Focus: Tequila,0.12558978628920345,0.7208283552369573,3.8519014666944864
Old Fat Unicorn Sauvignon Blanc,Agave Focus: Tequila,0.12586733277824036,0.72242134607726,3.8305873582286503
Old Fat Unicorn Tempranillo (update),Agave Focus: Tequila,0.12614487926727727,0.7240143369175627,3.816567163005089
Peloton de la Muerte Mezcal,Agave Focus: Tequila,0.11122675548154316,0.8254376930998971,4.737637607708369
Perro De San Juan Blue Label Mezcal,Agave Focus: Tequila,0.10983902303635859,0.830971128608924,4.7693970153372405
Pirate Life Sunlit,Agave Focus: Tequila,0.10192894809880655,0.7747890295358649,4.446937273465108
Prosecco Explained,Agave Focus: Tequila,0.11046350263669165,0.8463583200425305,4.857712508344464
Prospero Anejo,Agave Focus: Tequila,0.11872051068553983,0.7384548985757445,4.238395857536292
Prospero Blanco,Agave Focus: Tequila,0.12017762975298363,0.7326565143824028,4.20511576474679
Prospero Reposado,Agave Focus: Tequila,0.11948376353039133,0.7368421052631579,4.229139156134062
Recommending Rosé Styles,Agave Focus: Tequila,0.10456563974465723,0.8854289071680376,5.0819599403049605
Riddoch Coonawarra Cabernet Sauvignon,Agave Focus: Tequila,0.11476547321676381,0.7816635160680528,4.486393705126554
Riddoch Coonawarra Chardonnay,Agave Focus: Tequila,0.1142797668609492,0.7865329512893983,4.514342052561851
Riddoch Coonawarra Elgin’s Crossing Cabernet Sauvignon (update),Agave Focus: Tequila,0.11358590063835693,0.7927360774818402,4.549945180672354
Riddoch Coonawarra Elgin’s Crossing Shiraz (update),Agave Focus: Tequila,0.11407160699417153,0.7911453320500481,4.540815024096094
Riddoch Coonawarra Elgin’s Crossing Sparkling Shiraz,Agave Focus: Tequila,0.11358590063835693,0.7927360774818402,4.549945180672354
Riddoch The Pastoralist Coonawarra Cabernet Sauvignon,Agave Focus: Tequila,0.10137385512073273,0.7546487603305785,4.331341271957108
Riddoch The Representative Coonawarra Cabernet Sauvignon Merlot,Agave Focus: Tequila,0.1013044684984735,0.7584415584415584,4.353110211174727
Rosé Explained,Agave Focus: Tequila,0.10602275881210102,0.8791714614499424,5.0460450427784025
Rosé Focus: Chapel Hill The Parson Sangiovese Rosé,Agave Focus: Tequila,0.10366361365528726,0.889815366289458,5.1071362241989915
Rosé Focus: Minchinbury Zero %,Agave Focus: Tequila,0.1035248404107688,0.8907462686567165,5.112479181155156
Rosé Focus: Miraval,Agave Focus: Tequila,0.10407993338884262,0.8880994671403196,5.097287742105251
Scotch Whisky Explained (Updated),Agave Focus: Tequila,0.16659728004440744,0.9561927518916765,3.450337992053791
Sparkling Wine Focus: Freixenet Organic Cava,Agave Focus: Tequila,0.10824313072439634,0.8633093525179857,4.955003738944328
Sparkling Wine Focus: Rosé Prosecco,Agave Focus: Tequila,0.10865945045795171,0.8604395604395605,4.938532435306628
Sparkling Wine Focus: Sparkling Shiraz,Agave Focus: Tequila,0.10831251734665556,0.86529933481153,4.966425333852556
Sparkling Wine in 80 Seconds,Agave Focus: Tequila,0.11885928393005829,0.7493438320209974,4.300893391910241
Spey River Single Malt Whisky,Agave Focus: Tequila,0.15667499306133778,0.8992433293508562,5.013498979730963
Spirits First Terms,Agave Focus: Tequila,0.16618096031085205,0.9538032656312225,4.118098461437142
Tasting & Describing Rosé,Agave Focus: Tequila,0.10525950596724952,0.8819767441860465,5.062146092078575
Tasting & Describing White Wine,Agave Focus: Tequila,0.10095753538717735,0.902605459057072,5.180545549952417
Tasting & Recommending Champagne,Agave Focus: Tequila,0.11587565917291147,0.8044315992292871,4.617072165707879
Tequila Explained (Updated),Agave Focus: Tequila,0.17422980849292258,1.0,4.29695885509839
Tequila in (Nearly) 90 Seconds,Agave Focus: Tequila,0.17422980849292258,1.0,3.194148936170213
Testing Your Knowledge: Customer Experience,Agave Focus: Tequila,0.11282264779350541,0.7134708205353225,4.094998592415399
Testing Your Knowledge: Red Wine Category,Agave Focus: Tequila,0.11310019428254232,0.7114797031863814,4.083570482804512
The Azurial Pinot Noir (UPDATE),Agave Focus: Tequila,0.1389814043852345,0.797690163281561,3.2311159733597123
Trøst Lager Øl,Agave Focus: Tequila,0.10512073272273106,0.7556109725685786,4.336863933356573
Understanding Customers & Their Objections,Agave Focus: Tequila,0.11358590063835693,0.7001710863986313,4.0186641565818695
Vodka in 80 Seconds,Agave Focus: Tequila,0.1687482653344435,0.9685384309040221,3.0698429439605825
Whisky (and Whiskey) Explained,Agave Focus: Tequila,0.15910352484041076,0.9131819992035045,4.665288540418612
Whisky in (Nearly) 90 Seconds,Agave Focus: Tequila,0.16763807937829586,0.9621664675428115,3.2098942431081015
Wine First Terms,Agave Focus: Tequila,0.12489592006661115,0.7168458781362006,2.720880378114017
Wine Pairing: Common Examples,Agave Focus: Tequila,0.10435747987787955,0.7241213288396727,4.15612767472615
Wine Pairing: The Theory,Agave Focus: Tequila,0.10609214543436025,0.7075428042572882,4.060974470313037
Wine in 90 Seconds,Agave Focus: Tequila,0.1606300305301138,0.9219434488251692,2.176420800076714
Wine: Glassware & Service,Agave Focus: Tequila,0.10359422703302804,0.7282926829268292,4.180069353381706
Wine: Storage & Faults,Agave Focus: Tequila,0.10324729392173189,0.7315634218289085,4.198841909756363
Asian Beverages: How to Taste & Enjoy Sake,Akashi-Tai Junmai Daiginjo Genshu Sake,0.14834859839023037,0.9995324918186069,5.696030949818017
Akashi-Tai Junmai Daiginjo Genshu Sake,Asian Beverages: Makgeolli Explained,0.12135720233139051,0.8176718092566619,6.669092311831925
Akashi-Tai Junmai Daiginjo Genshu Sake,Asian Beverages: Sake Explained,0.14834859839023037,0.9995324918186069,5.146574588099236
Asian Beverages: Shochu Explained,Akashi-Tai Junmai Daiginjo Genshu Sake,0.10296974743269498,0.9953051643192488,6.706095384838248
Asian Beverages: Soju Explained,Akashi-Tai Junmai Daiginjo Genshu Sake,0.12725506522342492,0.8574100046750818,6.639974737978119
Akashi-Tai Junmai Daiginjo Genshu Sake,Beer Fundamentals: Ale Vs Lager (Video),0.10435747987787955,0.7031323048153343,2.903593918910773
Akashi-Tai Junmai Daiginjo Genshu Sake,Beer Fundamentals: What is Beer?,0.10574521232306411,0.7124824684431977,2.8326337476423076
Beer in 90 Seconds,Akashi-Tai Junmai Daiginjo Genshu Sake,0.10505134610047183,0.707807386629266,2.410995049893874
Bokbunja-Um & Bingtanbok Korean Fruit Wine,Akashi-Tai Junmai Daiginjo Genshu Sake,0.11587565917291147,0.7807386629266012,6.681713545188941
Akashi-Tai Junmai Daiginjo Genshu Sake,Brand Intro: Devil’s Vine,0.10921454343602553,0.7358578775128565,3.5707689329007706
Brand Intro: King’s Fortune,Akashi-Tai Junmai Daiginjo Genshu Sake,0.11330835414932001,0.7634408602150538,3.176301869924756
Akashi-Tai Junmai Daiginjo Genshu Sake,Brand Intro: Prospero,0.11476547321676381,0.7732585320243104,4.651169433862421
Burrito Fiestero Mezcals,Akashi-Tai Junmai Daiginjo Genshu Sake,0.10276158756591729,0.7894456289978679,5.319069848114666
Akashi-Tai Junmai Daiginjo Genshu Sake,Chateul Soorok Soju,0.12413266722175964,0.836372136512389,6.655878095757344
Akashi-Tai Junmai Daiginjo Genshu Sake,Devil’s Vine Cabernet Sauvignon,0.10782681099084096,0.7265077138849929,3.6355656848994857
Devil’s Vine Merlot,Akashi-Tai Junmai Daiginjo Genshu Sake,0.10803497085761865,0.7279102384291725,3.6262158161912317
Devil’s Vine Red Blend,Akashi-Tai Junmai Daiginjo Genshu Sake,0.10865945045795171,0.7321178120617111,3.5864316476660028
Akashi-Tai Junmai Daiginjo Genshu Sake,Devil’s Vine Shiraz,0.10824313072439634,0.729312762973352,3.609497094770587
Akashi-Tai Junmai Daiginjo Genshu Sake,Empire Fruity Beer,0.12218984179850124,0.82328190743338,3.071483005418036
Akashi-Tai Junmai Daiginjo Genshu Sake,Fermentation & Distillation in 90 Seconds,0.11712461837357757,0.7891538101916783,2.062245641429278
Four Pillars Bloody Shiraz Gin: Soaked in Victorian Grapes,Akashi-Tai Junmai Daiginjo Genshu Sake,0.13766305856230918,0.9275362318840579,2.518871711685141
Akashi-Tai Junmai Daiginjo Genshu Sake,Four Pillars Rare Dry Gin: Packed with Aussie Oranges,0.1357202331390508,0.9144460028050491,2.670515864726721
Akashi-Tai Junmai Daiginjo Genshu Sake,Fruity Beer: How to Recommend,0.12385512073272273,0.8345021037868162,2.9506487536250234
Fruity Beer: What Is It?,Akashi-Tai Junmai Daiginjo Genshu Sake,0.1242714404662781,0.8373071528751752,2.9261083140729935
Akashi-Tai Junmai Daiginjo Genshu Sake,Gin Explained,0.11636136552872606,0.7840112201963534,3.0171347678157128
Gin Focus: Dry,Akashi-Tai Junmai Daiginjo Genshu Sake,0.11483485983902304,0.7737260402057037,3.106976787808471
Gin Focus: Flavoured,Akashi-Tai Junmai Daiginjo Genshu Sake,0.11421038023868998,0.769518466573165,3.1222691836296326
Gin Focus: Pink,Akashi-Tai Junmai Daiginjo Genshu Sake,0.11421038023868998,0.769518466573165,3.1337383837955506
Akashi-Tai Junmai Daiginjo Genshu Sake,Gin in 80 Seconds,0.11996946988620594,0.8083216456287985,2.3730966707684344
How to Taste & Enjoy Gin,Akashi-Tai Junmai Daiginjo Genshu Sake,0.11545933943935609,0.7779336138382421,3.0750354477884656
Akashi-Tai Junmai Daiginjo Genshu Sake,How to Taste & Enjoy Mezcal,0.10630030530113795,0.7162225338943432,5.150797983276084
How to Taste & Enjoy Tequila (Updated),Akashi-Tai Junmai Daiginjo Genshu Sake,0.12163474882042742,0.8195418419822347,3.617530482893711
Akashi-Tai Junmai Daiginjo Genshu Sake,Ikekame Turtle Red Junmai Daiginjo Sake,0.14716902581182348,0.9915848527349228,6.731380545273531
Kiku-Masamune Junmai Taru Sake,Akashi-Tai Junmai Daiginjo Genshu Sake,0.14827921176797113,0.9990649836372135,6.1322506576573765
Akashi-Tai Junmai Daiginjo Genshu Sake,King’s Fortune Barossa Merlot,0.11261448792672772,0.7587657784011219,3.2487618533324327
Akashi-Tai Junmai Daiginjo Genshu Sake,King’s Fortune Barossa Shiraz,0.11289203441576465,0.7606358111266948,3.2175765512057306
Akashi-Tai Junmai Daiginjo Genshu Sake,King’s Fortune Coonawarra Cabernet Sauvignon,0.11240632805995004,0.7573632538569425,3.269957823423084
Akashi-Tai Junmai Daiginjo Genshu Sake,"Know the Product: Fermentation, Distillation & Maturation",0.10394116014432417,0.7003272557269752,3.3343628706763018
Konishi Kokuagari Junmai Sake,Akashi-Tai Junmai Daiginjo Genshu Sake,0.14827921176797113,0.9990649836372135,6.436533099767332
Akashi-Tai Junmai Daiginjo Genshu Sake,Kooksoondang Makgeolli,0.11941437690813211,0.8045815801776531,6.6756647861372125
Akashi-Tai Junmai Daiginjo Genshu Sake,Korean Fruit Wine Explained,0.11740216486261448,0.791023842917251,6.674611021149544
Akashi-Tai Junmai Daiginjo Genshu Sake,Manatsuru Junmai Ginjo Sake,0.1482098251457119,0.9985974754558204,6.553636983729183
Mezcal Explained (Updated),Akashi-Tai Junmai Daiginjo Genshu Sake,0.11545933943935609,0.7779336138382421,3.788975749454797
Akashi-Tai Junmai Daiginjo Genshu Sake,Monte Alban Mezcal,0.10255342769913961,0.7912205567451821,5.331028828336402
Mosey Fruity Beer,Akashi-Tai Junmai Daiginjo Genshu Sake,0.12274493477657508,0.8270219728845255,3.025905222952978
Akashi-Tai Junmai Daiginjo Genshu Sake,Neoul Bom Makgeolli,0.11858173744102136,0.7989714820009349,6.6752330426652025
Peloton de la Muerte Mezcal,Akashi-Tai Junmai Daiginjo Genshu Sake,0.10470441298917568,0.7054698457223001,5.2354435718587995
Akashi-Tai Junmai Daiginjo Genshu Sake,Perro De San Juan Blue Label Mezcal,0.10345545378850958,0.7826771653543307,5.273465781714172
Pinot Noir: Introduction,Akashi-Tai Junmai Daiginjo Genshu Sake,0.104496253122398,0.7040673211781207,3.8276190995168142
Akashi-Tai Junmai Daiginjo Genshu Sake,Prospero Anejo,0.1130308076602831,0.7615708274894811,4.7370560059466555
Akashi-Tai Junmai Daiginjo Genshu Sake,Prospero Blanco,0.1140022203719123,0.7681159420289855,4.682777900389906
Prospero Reposado,Akashi-Tai Junmai Daiginjo Genshu Sake,0.11358590063835693,0.7653108929406265,4.719580911022811
Scotch Whisky Explained (Updated),Akashi-Tai Junmai Daiginjo Genshu Sake,0.1274632250902026,0.8588125292192613,3.098949967728591
Akashi-Tai Junmai Daiginjo Genshu Sake,Shunnoten Junmai Ginjo Sake,0.1482098251457119,0.9985974754558204,6.644407579071692
Akashi-Tai Junmai Daiginjo Genshu Sake,Simsool 7 Korean Fruit Rice Wine,0.11650013877324451,0.7849462365591398,6.6820113179505745
Sungazer Fruity Beer,Akashi-Tai Junmai Daiginjo Genshu Sake,0.12246738828753816,0.8251519401589528,3.0578785707304776
Akashi-Tai Junmai Daiginjo Genshu Sake,Takamasamune Chikugo No Kanbai Junmai Sake,0.14827921176797113,0.9990649836372135,6.320686806048956
Akashi-Tai Junmai Daiginjo Genshu Sake,Tequila Explained (Updated),0.12336941437690813,0.831229546517064,3.5717591605259176
Akashi-Tai Junmai Daiginjo Genshu Sake,Tequila in (Nearly) 90 Seconds,0.12607549264501805,0.8494623655913979,2.713309311370396
Akashi-Tai Junmai Daiginjo Genshu Sake,The Azurial Pinot Noir (UPDATE),0.10581459894532334,0.7129499766245909,2.887868202111749
Akashi-Tai Junmai Daiginjo Genshu Sake,Vodka in 80 Seconds,0.11087982237024702,0.7470780738662927,2.367910534541678
Akashi-Tai Junmai Daiginjo Genshu Sake,Whisky in (Nearly) 90 Seconds,0.10859006383569247,0.7316503038803178,2.440866708222949
Akashi-Tai Junmai Daiginjo Genshu Sake,Wine in 90 Seconds,0.11039411601443241,0.7438055165965404,1.755892728122742
Beer in 90 Seconds,American Whiskey in 70 Seconds,0.11275326117124618,0.9800965018094089,3.3384899040598444
American Whiskey in 70 Seconds,Brandy in 80 Seconds,0.11053288925895087,0.9607961399276236,3.964212415870859
Cognac in (Nearly) 90 Seconds,American Whiskey in 70 Seconds,0.10692478490147099,0.9294330518697225,8.371868214716525
American Whiskey in 70 Seconds,Fermentation & Distillation in 90 Seconds,0.1130308076602831,0.9825090470446322,2.5675286284691277
American Whiskey in 70 Seconds,Gin in 80 Seconds,0.10921454343602553,0.9493365500603136,2.7870927601281807
Liqueurs in 80 Seconds,American Whiskey in 70 Seconds,0.10706355814598946,0.9306393244873342,3.9728595807202196
Sparkling Wine in 90 Seconds,American Whiskey in 70 Seconds,0.10276158756591729,0.8932448733413751,8.35395529824523
American Whiskey in 70 Seconds,Tequila in (Nearly) 90 Seconds,0.1076880377463225,0.9360675512665863,2.9899391730616225
American Whiskey in 70 Seconds,Vermouth in 90 Seconds,0.10331668054399112,0.8980699638118216,8.344928638591858
American Whiskey in 70 Seconds,Vodka in 80 Seconds,0.11296142103802387,0.9819059107358263,3.112212004733831
American Whiskey in 70 Seconds,Whisky in (Nearly) 90 Seconds,0.11289203441576465,0.9813027744270206,3.2737350891301435
American Whiskey in 70 Seconds,Wine in 90 Seconds,0.11296142103802387,0.9819059107358263,2.3179734620024126
American Whiskey in 70 Seconds,World Whisky in 80 Seconds,0.1106022758812101,0.9613992762364295,8.531826581970087
Asian Beverages: How to Taste & Enjoy Sake,Asian Beverages: Makgeolli Explained,0.12163474882042742,0.9920769666100735,5.653544184572708
Asian Beverages: How to Taste & Enjoy Sake,Asian Beverages: Sake Explained,0.17533999444907022,0.9992091735863978,5.144909828412707
Asian Beverages: How to Taste & Enjoy Sake,Asian Beverages: Shochu Explained,0.1030391340549542,0.9959758551307846,5.675762761623119
Asian Beverages: How to Taste & Enjoy Sake,Asian Beverages: Soju Explained,0.12781015820149874,0.7283511269276394,5.640513939431026
Asian Beverages: How to Taste & Enjoy Sake,Bokbunja-Um & Bingtanbok Korean Fruit Wine,0.11615320566194838,0.9940617577197151,5.664854904016027
Asian Beverages: How to Taste & Enjoy Sake,Brand Intro: King’s Fortune,0.1260061060227588,0.7180703835508105,2.9875376350272176
